dataset,model,model_label,row_max,member
locations,tabpfn,TabPFN,0.017269671,Member
locations,tabpfn,TabPFN,0.015437869,Member
locations,tabpfn,TabPFN,0.012575242,Member
locations,tabpfn,TabPFN,0.012718239,Member
locations,tabpfn,TabPFN,0.012086355,Non-member
locations,tabpfn,TabPFN,0.011636995,Non-member
locations,tabpfn,TabPFN,0.015018663,Member
locations,tabpfn,TabPFN,0.013727438,Member
locations,tabpfn,TabPFN,0.010571464,Non-member
locations,tabpfn,TabPFN,0.013091568,Non-member
locations,tabpfn,TabPFN,0.011538205,Non-member
locations,tabpfn,TabPFN,0.014142032,Member
locations,tabpfn,TabPFN,0.01255973,Non-member
locations,tabpfn,TabPFN,0.014733421,Member
locations,tabpfn,TabPFN,0.022004193,Member
locations,tabpfn,TabPFN,0.01301403,Non-member
locations,tabpfn,TabPFN,0.011404502,Non-member
locations,tabpfn,TabPFN,0.013180133,Non-member
locations,tabpfn,TabPFN,0.014325227,Non-member
locations,tabpfn,TabPFN,0.012348524,Member
locations,tabpfn,TabPFN,0.012552124,Member
locations,tabpfn,TabPFN,0.01047501,Non-member
locations,tabpfn,TabPFN,0.011489227,Non-member
locations,tabpfn,TabPFN,0.012725166,Non-member
locations,tabpfn,TabPFN,0.013103651,Non-member
locations,tabpfn,TabPFN,0.0108330855,Non-member
locations,tabpfn,TabPFN,0.016006239,Member
locations,tabpfn,TabPFN,0.010717033,Non-member
locations,tabpfn,TabPFN,0.026908593,Member
locations,tabpfn,TabPFN,0.011144731,Non-member
locations,tabpfn,TabPFN,0.01516593,Member
locations,tabpfn,TabPFN,0.013257558,Non-member
locations,tabpfn,TabPFN,0.011795643,Non-member
locations,tabpfn,TabPFN,0.011675329,Non-member
locations,tabpfn,TabPFN,0.010450031,Non-member
locations,tabpfn,TabPFN,0.013865917,Member
locations,tabpfn,TabPFN,0.014533271,Member
locations,tabpfn,TabPFN,0.011578618,Non-member
locations,tabpfn,TabPFN,0.012054945,Non-member
locations,tabpfn,TabPFN,0.011150831,Non-member
locations,tabpfn,TabPFN,0.016425416,Member
locations,tabpfn,TabPFN,0.012583118,Member
locations,tabpfn,TabPFN,0.010994902,Non-member
locations,tabpfn,TabPFN,0.01083152,Non-member
locations,tabpfn,TabPFN,0.012789882,Member
locations,tabpfn,TabPFN,0.013851175,Member
locations,tabpfn,TabPFN,0.011060115,Non-member
locations,tabpfn,TabPFN,0.014826419,Member
locations,tabpfn,TabPFN,0.013655895,Member
locations,tabpfn,TabPFN,0.014097957,Member
locations,tabpfn,TabPFN,0.012733847,Member
locations,tabpfn,TabPFN,0.014796706,Member
locations,tabpfn,TabPFN,0.011555436,Non-member
locations,tabpfn,TabPFN,0.015750967,Member
locations,tabpfn,TabPFN,0.013165507,Member
locations,tabpfn,TabPFN,0.014036764,Member
locations,tabpfn,TabPFN,0.010560421,Non-member
locations,tabpfn,TabPFN,0.014505214,Member
locations,tabpfn,TabPFN,0.02590235,Member
locations,tabpfn,TabPFN,0.011481283,Non-member
locations,tabpfn,TabPFN,0.0111635905,Non-member
locations,tabpfn,TabPFN,0.015471633,Member
locations,tabpfn,TabPFN,0.014801564,Member
locations,tabpfn,TabPFN,0.016629674,Member
locations,tabpfn,TabPFN,0.011559365,Non-member
locations,tabpfn,TabPFN,0.013873812,Member
locations,tabpfn,TabPFN,0.011810397,Non-member
locations,tabpfn,TabPFN,0.011498485,Non-member
locations,tabpfn,TabPFN,0.01298566,Non-member
locations,tabpfn,TabPFN,0.0108232675,Non-member
locations,tabpfn,TabPFN,0.014089818,Member
locations,tabpfn,TabPFN,0.015341658,Member
locations,tabpfn,TabPFN,0.012570508,Member
locations,tabpfn,TabPFN,0.0140983,Member
locations,tabpfn,TabPFN,0.010641504,Non-member
locations,tabpfn,TabPFN,0.012077581,Non-member
locations,tabpfn,TabPFN,0.013644585,Member
locations,tabpfn,TabPFN,0.011213846,Non-member
locations,tabpfn,TabPFN,0.014509565,Member
locations,tabpfn,TabPFN,0.015694963,Member
locations,tabpfn,TabPFN,0.015529369,Member
locations,tabpfn,TabPFN,0.013598325,Member
locations,tabpfn,TabPFN,0.010338693,Non-member
locations,tabpfn,TabPFN,0.012782449,Member
locations,tabpfn,TabPFN,0.012821314,Non-member
locations,tabpfn,TabPFN,0.015172927,Member
locations,tabpfn,TabPFN,0.0107357865,Non-member
locations,tabpfn,TabPFN,0.015014344,Member
locations,tabpfn,TabPFN,0.011818561,Non-member
locations,tabpfn,TabPFN,0.0135537125,Member
locations,tabpfn,TabPFN,0.01187047,Member
locations,tabpfn,TabPFN,0.013962511,Non-member
locations,tabpfn,TabPFN,0.013244038,Member
locations,tabpfn,TabPFN,0.012673093,Member
locations,tabpfn,TabPFN,0.011817623,Non-member
locations,tabpfn,TabPFN,0.012863122,Member
locations,tabpfn,TabPFN,0.013601358,Member
locations,tabpfn,TabPFN,0.013683102,Member
locations,tabpfn,TabPFN,0.011079201,Non-member
locations,tabpfn,TabPFN,0.014564282,Member
locations,tabpfn,TabPFN,0.010466708,Non-member
locations,tabpfn,TabPFN,0.013906072,Member
locations,tabpfn,TabPFN,0.013241292,Member
locations,tabpfn,TabPFN,0.010652849,Non-member
locations,tabpfn,TabPFN,0.014934944,Non-member
locations,tabpfn,TabPFN,0.015455312,Member
locations,tabpfn,TabPFN,0.01373856,Member
locations,tabpfn,TabPFN,0.010959235,Non-member
locations,tabpfn,TabPFN,0.013037376,Member
locations,tabpfn,TabPFN,0.016005652,Member
locations,tabpfn,TabPFN,0.014217754,Member
locations,tabpfn,TabPFN,0.012589442,Member
locations,tabpfn,TabPFN,0.014829721,Member
locations,tabpfn,TabPFN,0.011821547,Non-member
locations,tabpfn,TabPFN,0.015174395,Member
locations,tabpfn,TabPFN,0.01205461,Member
locations,tabpfn,TabPFN,0.014646837,Member
locations,tabpfn,TabPFN,0.014288685,Non-member
locations,tabpfn,TabPFN,0.0142768705,Member
locations,tabpfn,TabPFN,0.013723193,Member
locations,tabpfn,TabPFN,0.0110230725,Non-member
locations,tabpfn,TabPFN,0.016750522,Member
locations,tabpfn,TabPFN,0.01415529,Non-member
locations,tabpfn,TabPFN,0.01261945,Non-member
locations,tabpfn,TabPFN,0.013065583,Non-member
locations,tabpfn,TabPFN,0.01383551,Member
locations,tabpfn,TabPFN,0.014484205,Member
locations,tabpfn,TabPFN,0.010993313,Non-member
locations,tabpfn,TabPFN,0.013645662,Member
locations,tabpfn,TabPFN,0.014868581,Member
locations,tabpfn,TabPFN,0.014770574,Member
locations,tabpfn,TabPFN,0.010832678,Non-member
locations,tabpfn,TabPFN,0.010950487,Non-member
locations,tabpfn,TabPFN,0.011505344,Non-member
locations,tabpfn,TabPFN,0.011785574,Non-member
locations,tabpfn,TabPFN,0.0135560315,Member
locations,tabpfn,TabPFN,0.013421715,Member
locations,tabpfn,TabPFN,0.011291166,Non-member
locations,tabpfn,TabPFN,0.013280015,Member
locations,tabpfn,TabPFN,0.012525646,Non-member
locations,tabpfn,TabPFN,0.012709401,Non-member
locations,tabpfn,TabPFN,0.010557658,Non-member
locations,tabpfn,TabPFN,0.017833991,Member
locations,tabpfn,TabPFN,0.01124468,Non-member
locations,tabpfn,TabPFN,0.011782628,Member
locations,tabpfn,TabPFN,0.010622262,Non-member
locations,tabpfn,TabPFN,0.011556337,Non-member
locations,tabpfn,TabPFN,0.010572605,Non-member
locations,tabpfn,TabPFN,0.011369821,Non-member
locations,tabpfn,TabPFN,0.014105793,Member
locations,tabpfn,TabPFN,0.015089787,Non-member
locations,tabpfn,TabPFN,0.014075928,Member
locations,tabpfn,TabPFN,0.012712207,Member
locations,tabpfn,TabPFN,0.012902174,Member
locations,tabpfn,TabPFN,0.010531759,Non-member
locations,tabpfn,TabPFN,0.011881998,Non-member
locations,tabpfn,TabPFN,0.014079332,Member
locations,tabpfn,TabPFN,0.013214197,Non-member
locations,tabpfn,TabPFN,0.014274821,Member
locations,tabpfn,TabPFN,0.01910135,Member
locations,tabpfn,TabPFN,0.0182539,Member
locations,tabpfn,TabPFN,0.011039393,Non-member
locations,tabpfn,TabPFN,0.01098474,Non-member
locations,tabpfn,TabPFN,0.010362714,Non-member
locations,tabpfn,TabPFN,0.013163458,Non-member
locations,tabpfn,TabPFN,0.013155066,Member
locations,tabpfn,TabPFN,0.011430144,Non-member
locations,tabpfn,TabPFN,0.011570761,Non-member
locations,tabpfn,TabPFN,0.012128032,Non-member
locations,tabpfn,TabPFN,0.010362299,Non-member
locations,tabpfn,TabPFN,0.010526753,Non-member
locations,tabpfn,TabPFN,0.017844534,Member
locations,tabpfn,TabPFN,0.013790494,Member
locations,tabpfn,TabPFN,0.014274265,Member
locations,tabpfn,TabPFN,0.013542839,Member
locations,tabpfn,TabPFN,0.01153592,Non-member
locations,tabpfn,TabPFN,0.012494188,Non-member
locations,tabpfn,TabPFN,0.013538648,Member
locations,tabpfn,TabPFN,0.018627591,Member
locations,tabpfn,TabPFN,0.014345969,Member
locations,tabpfn,TabPFN,0.025507169,Member
locations,tabpfn,TabPFN,0.0104875425,Non-member
locations,tabpfn,TabPFN,0.012414158,Member
locations,tabpfn,TabPFN,0.013175977,Member
locations,tabpfn,TabPFN,0.01128983,Non-member
locations,tabpfn,TabPFN,0.01098306,Non-member
locations,tabpfn,TabPFN,0.013664801,Member
locations,tabpfn,TabPFN,0.010926948,Non-member
locations,tabpfn,TabPFN,0.013940241,Member
locations,tabpfn,TabPFN,0.013617769,Member
locations,tabpfn,TabPFN,0.012911243,Member
locations,tabpfn,TabPFN,0.014813491,Member
locations,tabpfn,TabPFN,0.013096569,Member
locations,tabpfn,TabPFN,0.014445671,Member
locations,tabpfn,TabPFN,0.021457972,Member
locations,tabpfn,TabPFN,0.012946765,Member
locations,tabpfn,TabPFN,0.011207197,Non-member
locations,tabpfn,TabPFN,0.013670314,Member
locations,tabpfn,TabPFN,0.017588777,Member
locations,tabpfn,TabPFN,0.012541515,Non-member
locations,tabpfn,TabPFN,0.012866605,Member
locations,tabpfn,TabPFN,0.011095271,Non-member
locations,tabpfn,TabPFN,0.011036514,Non-member
locations,tabpfn,TabPFN,0.013964979,Member
locations,tabpfn,TabPFN,0.010871138,Non-member
locations,tabpfn,TabPFN,0.019829176,Member
locations,tabpfn,TabPFN,0.013917274,Member
locations,tabpfn,TabPFN,0.014207151,Member
locations,tabpfn,TabPFN,0.01284971,Non-member
locations,tabpfn,TabPFN,0.014315643,Member
locations,tabpfn,TabPFN,0.015119106,Member
locations,tabpfn,TabPFN,0.011660861,Non-member
locations,tabpfn,TabPFN,0.016478365,Member
locations,tabpfn,TabPFN,0.016440857,Member
locations,tabpfn,TabPFN,0.016699065,Member
locations,tabpfn,TabPFN,0.014883921,Member
locations,tabpfn,TabPFN,0.011709545,Non-member
locations,tabpfn,TabPFN,0.013786888,Member
locations,tabpfn,TabPFN,0.013759252,Member
locations,tabpfn,TabPFN,0.011438393,Non-member
locations,tabpfn,TabPFN,0.018478649,Member
locations,tabpfn,TabPFN,0.027557682,Member
locations,tabpfn,TabPFN,0.0106663415,Non-member
locations,tabpfn,TabPFN,0.017856315,Member
locations,tabpfn,TabPFN,0.013697762,Non-member
locations,tabpfn,TabPFN,0.01943276,Member
locations,tabpfn,TabPFN,0.012619665,Member
locations,tabpfn,TabPFN,0.01122379,Non-member
locations,tabpfn,TabPFN,0.011044739,Non-member
locations,tabpfn,TabPFN,0.013994687,Member
locations,tabpfn,TabPFN,0.012432399,Member
locations,tabpfn,TabPFN,0.013143651,Member
locations,tabpfn,TabPFN,0.010315893,Non-member
locations,tabpfn,TabPFN,0.013279995,Member
locations,tabpfn,TabPFN,0.014050584,Member
locations,tabpfn,TabPFN,0.014138316,Member
locations,tabpfn,TabPFN,0.011471396,Non-member
locations,tabpfn,TabPFN,0.011404414,Non-member
locations,tabpfn,TabPFN,0.019846683,Member
locations,tabpfn,TabPFN,0.012116518,Non-member
locations,tabpfn,TabPFN,0.018987928,Member
locations,tabpfn,TabPFN,0.011535421,Member
locations,tabpfn,TabPFN,0.014243816,Member
locations,tabpfn,TabPFN,0.010707532,Non-member
locations,tabpfn,TabPFN,0.010659943,Non-member
locations,tabpfn,TabPFN,0.010403491,Non-member
locations,tabpfn,TabPFN,0.012897364,Non-member
locations,tabpfn,TabPFN,0.01211465,Non-member
locations,tabpfn,TabPFN,0.013900897,Member
locations,tabpfn,TabPFN,0.014326324,Non-member
locations,tabpfn,TabPFN,0.011121062,Non-member
locations,tabpfn,TabPFN,0.012129891,Member
locations,tabpfn,TabPFN,0.012880755,Member
locations,tabpfn,TabPFN,0.010446985,Non-member
locations,tabpfn,TabPFN,0.0128820725,Non-member
locations,tabpfn,TabPFN,0.01732903,Member
locations,tabpfn,TabPFN,0.012332948,Non-member
locations,tabpfn,TabPFN,0.012338539,Non-member
locations,tabpfn,TabPFN,0.012287931,Non-member
locations,tabpfn,TabPFN,0.0110814255,Non-member
locations,tabpfn,TabPFN,0.010841131,Non-member
locations,tabpfn,TabPFN,0.0129296,Member
locations,tabpfn,TabPFN,0.010443011,Non-member
locations,tabpfn,TabPFN,0.010897315,Non-member
locations,tabpfn,TabPFN,0.011915035,Non-member
locations,tabpfn,TabPFN,0.012748482,Member
locations,tabpfn,TabPFN,0.012388389,Non-member
locations,tabpfn,TabPFN,0.011283065,Non-member
locations,tabpfn,TabPFN,0.013528184,Member
locations,tabpfn,TabPFN,0.014193186,Member
locations,tabpfn,TabPFN,0.011180866,Non-member
locations,tabpfn,TabPFN,0.012537865,Non-member
locations,tabpfn,TabPFN,0.013653049,Member
locations,tabpfn,TabPFN,0.013033453,Non-member
locations,tabpfn,TabPFN,0.012628679,Non-member
locations,tabpfn,TabPFN,0.01312951,Member
locations,tabpfn,TabPFN,0.015011789,Member
locations,tabpfn,TabPFN,0.014376839,Non-member
locations,tabpfn,TabPFN,0.011931989,Non-member
locations,tabpfn,TabPFN,0.01324406,Member
locations,tabpfn,TabPFN,0.012597984,Member
locations,tabpfn,TabPFN,0.018838227,Member
locations,tabpfn,TabPFN,0.015141093,Member
locations,tabpfn,TabPFN,0.015407822,Member
locations,tabpfn,TabPFN,0.010930892,Non-member
locations,tabpfn,TabPFN,0.01617254,Member
locations,tabpfn,TabPFN,0.012605844,Member
locations,tabpfn,TabPFN,0.013708607,Member
locations,tabpfn,TabPFN,0.022729812,Member
locations,tabpfn,TabPFN,0.017585807,Member
locations,tabpfn,TabPFN,0.0108378865,Non-member
locations,tabpfn,TabPFN,0.012988849,Member
locations,tabpfn,TabPFN,0.01110272,Non-member
locations,tabpfn,TabPFN,0.012228382,Non-member
locations,tabpfn,TabPFN,0.010821774,Non-member
locations,tabpfn,TabPFN,0.014020206,Member
locations,tabpfn,TabPFN,0.016157936,Member
locations,tabpfn,TabPFN,0.013811909,Non-member
locations,tabpfn,TabPFN,0.012976074,Member
locations,tabpfn,TabPFN,0.011390724,Non-member
locations,tabpfn,TabPFN,0.013782147,Member
locations,tabpfn,TabPFN,0.011925036,Non-member
locations,tabpfn,TabPFN,0.012444048,Member
locations,tabpfn,TabPFN,0.014607195,Member
locations,tabpfn,TabPFN,0.013386376,Non-member
locations,tabpfn,TabPFN,0.013573804,Member
locations,tabpfn,TabPFN,0.011121752,Non-member
locations,tabpfn,TabPFN,0.0105190845,Non-member
locations,tabpfn,TabPFN,0.011932456,Member
locations,tabpfn,TabPFN,0.01170301,Non-member
locations,tabpfn,TabPFN,0.0152141005,Member
locations,tabpfn,TabPFN,0.017598283,Member
locations,tabpfn,TabPFN,0.013957734,Member
locations,tabpfn,TabPFN,0.01202952,Non-member
locations,tabpfn,TabPFN,0.011524037,Non-member
locations,tabpfn,TabPFN,0.014869768,Member
locations,tabpfn,TabPFN,0.0107040275,Non-member
locations,tabpfn,TabPFN,0.010638067,Non-member
locations,tabpfn,TabPFN,0.013432197,Member
locations,tabpfn,TabPFN,0.010207082,Non-member
locations,tabpfn,TabPFN,0.010677253,Non-member
locations,tabpfn,TabPFN,0.010678131,Non-member
locations,tabpfn,TabPFN,0.011820799,Non-member
locations,tabpfn,TabPFN,0.013472661,Member
locations,tabpfn,TabPFN,0.012393825,Member
locations,tabpfn,TabPFN,0.01366328,Member
locations,tabpfn,TabPFN,0.01065528,Non-member
locations,tabpfn,TabPFN,0.015250506,Member
locations,tabpfn,TabPFN,0.010906445,Non-member
locations,tabpfn,TabPFN,0.010619421,Non-member
locations,tabpfn,TabPFN,0.012743864,Non-member
locations,tabpfn,TabPFN,0.015809378,Member
locations,tabpfn,TabPFN,0.0153014315,Member
locations,tabpfn,TabPFN,0.013392536,Member
locations,tabpfn,TabPFN,0.010106172,Non-member
locations,tabpfn,TabPFN,0.012141013,Non-member
locations,tabpfn,TabPFN,0.011609511,Non-member
locations,tabpfn,TabPFN,0.013763759,Non-member
locations,tabpfn,TabPFN,0.020594817,Member
locations,tabpfn,TabPFN,0.010283528,Non-member
locations,tabpfn,TabPFN,0.014509197,Member
locations,tabpfn,TabPFN,0.012496244,Member
locations,tabpfn,TabPFN,0.012146985,Member
locations,tabpfn,TabPFN,0.01060427,Non-member
locations,tabpfn,TabPFN,0.010905418,Non-member
locations,tabpfn,TabPFN,0.0146093005,Member
locations,tabpfn,TabPFN,0.0150326155,Member
locations,tabpfn,TabPFN,0.013837981,Non-member
locations,tabpfn,TabPFN,0.013721674,Non-member
locations,tabpfn,TabPFN,0.011989247,Non-member
locations,tabpfn,TabPFN,0.011200135,Non-member
locations,tabpfn,TabPFN,0.011049134,Non-member
locations,tabpfn,TabPFN,0.014898464,Member
locations,tabpfn,TabPFN,0.014183377,Member
locations,tabpfn,TabPFN,0.012279932,Non-member
locations,tabpfn,TabPFN,0.01022501,Non-member
locations,tabpfn,TabPFN,0.011061575,Non-member
locations,tabpfn,TabPFN,0.014308981,Member
locations,tabpfn,TabPFN,0.0127089275,Member
locations,tabpfn,TabPFN,0.0128704915,Member
locations,tabpfn,TabPFN,0.011745903,Non-member
locations,tabpfn,TabPFN,0.016182715,Member
locations,tabpfn,TabPFN,0.011661674,Non-member
locations,tabpfn,TabPFN,0.0121332565,Non-member
locations,tabpfn,TabPFN,0.01563051,Member
locations,tabpfn,TabPFN,0.013427541,Member
locations,tabpfn,TabPFN,0.01378833,Non-member
locations,tabpfn,TabPFN,0.013384605,Member
locations,tabpfn,TabPFN,0.012140075,Member
locations,tabpfn,TabPFN,0.015429924,Member
locations,tabpfn,TabPFN,0.010911878,Non-member
locations,tabpfn,TabPFN,0.013400047,Non-member
locations,tabpfn,TabPFN,0.013628808,Member
locations,tabpfn,TabPFN,0.0214632,Member
locations,tabpfn,TabPFN,0.011418501,Non-member
locations,tabpfn,TabPFN,0.011154554,Non-member
locations,tabpfn,TabPFN,0.011954118,Non-member
locations,tabpfn,TabPFN,0.013755539,Member
locations,tabpfn,TabPFN,0.013877437,Member
locations,tabpfn,TabPFN,0.012739061,Member
locations,tabpfn,TabPFN,0.012589985,Member
locations,tabpfn,TabPFN,0.011700798,Non-member
locations,tabpfn,TabPFN,0.01186987,Non-member
locations,tabpfn,TabPFN,0.012666153,Member
locations,tabpfn,TabPFN,0.0134294005,Member
locations,tabpfn,TabPFN,0.015007542,Non-member
locations,tabpfn,TabPFN,0.020141087,Member
locations,tabpfn,TabPFN,0.011287738,Non-member
locations,tabpfn,TabPFN,0.011434678,Non-member
locations,tabpfn,TabPFN,0.014651825,Member
locations,tabpfn,TabPFN,0.01050663,Non-member
locations,tabpfn,TabPFN,0.019041644,Member
locations,tabpfn,TabPFN,0.018298004,Member
locations,tabpfn,TabPFN,0.01022678,Non-member
locations,tabpfn,TabPFN,0.010429839,Non-member
locations,tabpfn,TabPFN,0.013238211,Member
locations,tabpfn,TabPFN,0.012912123,Member
locations,tabpfn,TabPFN,0.013300137,Member
locations,tabpfn,TabPFN,0.01668119,Member
locations,tabpfn,TabPFN,0.014816097,Member
locations,tabpfn,TabPFN,0.010663535,Non-member
locations,tabpfn,TabPFN,0.01829415,Member
locations,tabpfn,TabPFN,0.011495384,Non-member
locations,tabpfn,TabPFN,0.012035165,Non-member
locations,tabpfn,TabPFN,0.011224811,Non-member
locations,tabpfn,TabPFN,0.013280254,Member
locations,tabpfn,TabPFN,0.01111456,Non-member
locations,tabpfn,TabPFN,0.013761568,Member
locations,tabpfn,TabPFN,0.014140453,Non-member
locations,tabpfn,TabPFN,0.011106405,Non-member
locations,tabpfn,TabPFN,0.011213637,Non-member
locations,tabpfn,TabPFN,0.012508048,Non-member
locations,tabpfn,TabPFN,0.011656065,Non-member
locations,tabpfn,TabPFN,0.013460698,Member
locations,tabpfn,TabPFN,0.014790012,Member
locations,tabpfn,TabPFN,0.011073936,Non-member
locations,tabpfn,TabPFN,0.012182318,Member
locations,tabpfn,TabPFN,0.011927949,Member
locations,tabpfn,TabPFN,0.013060402,Non-member
locations,tabpfn,TabPFN,0.0134648625,Member
locations,tabpfn,TabPFN,0.011394851,Non-member
locations,tabpfn,TabPFN,0.015608094,Member
locations,tabpfn,TabPFN,0.011331444,Non-member
locations,tabpfn,TabPFN,0.017659616,Member
locations,tabpfn,TabPFN,0.014032538,Member
locations,tabpfn,TabPFN,0.011227173,Non-member
locations,tabpfn,TabPFN,0.015088111,Member
locations,tabpfn,TabPFN,0.013056334,Non-member
locations,tabpfn,TabPFN,0.012856842,Member
locations,tabpfn,TabPFN,0.013727706,Non-member
locations,tabpfn,TabPFN,0.012907578,Non-member
locations,tabpfn,TabPFN,0.010862245,Non-member
locations,tabpfn,TabPFN,0.013069715,Non-member
locations,tabpfn,TabPFN,0.0119473,Non-member
locations,tabpfn,TabPFN,0.0121739255,Non-member
locations,tabpfn,TabPFN,0.0108756665,Non-member
locations,tabpfn,TabPFN,0.010366646,Non-member
locations,tabpfn,TabPFN,0.010618313,Non-member
locations,tabpfn,TabPFN,0.01282038,Member
locations,tabpfn,TabPFN,0.01188719,Non-member
locations,tabpfn,TabPFN,0.012096416,Non-member
locations,tabpfn,TabPFN,0.017206322,Member
locations,tabpfn,TabPFN,0.013051321,Non-member
locations,tabpfn,TabPFN,0.011432922,Non-member
